DATE,AAA10Y,DAAA,BAA10Y,DBAA,THREEFY1,THREEFY10,THREEFY2,THREEFY3,THREEFY4,THREEFY5,THREEFY6,THREEFY7
2004-07-09,1.34,5.83,2.14,6.63,1.9453,4.7149,2.5616,3.0294,3.3993,3.7025,3.9588,4.1810
2004-07-12,1.35,5.81,2.15,6.61,1.9552,4.7019,2.5585,3.0203,3.3874,3.6895,3.9454,4.1675
2004-07-13,1.34,5.84,2.14,6.64,1.9798,4.7251,2.5838,3.0457,3.4126,3.7143,3.9698,4.1916
2004-07-14,1.33,5.83,2.12,6.62,1.9969,4.7373,2.6033,3.0651,3.4310,3.7314,3.9857,4.2063
2004-07-15,1.33,5.83,2.12,6.62,2.0029,4.7422,2.6132,3.0757,3.4411,3.7405,3.9938,4.2134
2004-07-16,1.35,5.73,2.15,6.53,1.9545,4.6483,2.5406,2.9911,3.3505,3.6472,3.8993,4.1186
2004-07-19,1.35,5.73,2.14,6.52,1.9636,4.6308,2.5427,2.9879,3.3434,3.6370,3.8868,4.1044
2004-07-20,1.31,5.78,2.12,6.59,2.0240,4.7009,2.6228,3.0739,3.4295,3.7209,3.9676,4.1821
2004-07-21,1.31,5.81,2.12,6.62,2.0667,4.7380,2.6823,3.1366,3.4897,3.7767,4.0189,4.2291
2004-07-22,1.32,5.80,2.13,6.61,2.0625,4.7261,2.6795,3.1329,3.4845,3.7700,4.0107,4.2197
2004-07-23,1.32,5.77,2.13,6.58,2.0586,4.7032,2.6721,3.1221,3.4707,3.7537,3.9924,4.1998
2004-07-26,1.31,5.80,2.11,6.60,2.1029,4.7297,2.7149,3.1622,3.5079,3.7883,4.0248,4.2304
2004-07-27,1.29,5.91,2.09,6.71,2.1633,4.8257,2.7960,3.2531,3.6034,3.8856,4.1227,4.3281
2004-07-28,1.30,5.91,2.10,6.71,2.1569,4.8322,2.7900,3.2490,3.6015,3.8858,4.1246,4.3315
2004-07-29,1.30,5.90,2.09,6.69,2.1364,4.8247,2.7668,3.2270,3.5820,3.8690,4.1103,4.3194
2004-07-30,1.31,5.81,2.10,6.60,2.0948,4.7518,2.7049,3.1560,3.5072,3.7930,4.0344,4.2440
2004-08-02,1.31,5.79,2.13,6.61,2.0851,4.7177,2.6752,3.1184,3.4672,3.7530,3.9953,4.2062
2004-08-03,1.32,5.77,2.14,6.59,2.0766,4.6912,2.6552,3.0932,3.4399,3.7251,3.9674,4.1785
2004-08-04,1.32,5.77,2.14,6.59,2.0767,4.6854,2.6508,3.0870,3.4331,3.7182,3.9606,4.1720
2004-08-05,1.32,5.75,2.14,6.57,2.0663,4.6646,2.6347,3.0682,3.4129,3.6974,3.9396,4.1510
2004-08-06,1.40,5.64,2.22,6.46,1.9468,4.4989,2.4716,2.8884,3.2288,3.5142,3.7595,3.9746
2004-08-09,1.37,5.65,2.19,6.47,1.9564,4.5000,2.4666,2.8790,3.2193,3.5064,3.7537,3.9708
2004-08-10,1.35,5.67,2.18,6.50,2.0034,4.5477,2.5209,2.9352,3.2751,3.5608,3.8066,4.0223
2004-08-11,1.37,5.67,2.17,6.47,1.9899,4.5410,2.5100,2.9258,3.2666,3.5529,3.7991,4.0151
2004-08-12,1.39,5.66,2.19,6.46,1.9749,4.5178,2.4915,2.9053,3.2449,3.5306,3.7764,3.9921
2004-08-13,1.39,5.61,2.20,6.42,1.9536,4.4795,2.4614,2.8708,3.2082,3.4927,3.7380,3.9535
2004-08-16,1.38,5.64,2.20,6.46,1.9790,4.4992,2.4827,2.8905,3.2273,3.5118,3.7572,3.9729
2004-08-17,1.39,5.60,2.21,6.42,1.9565,4.4606,2.4453,2.8474,3.1828,3.4676,3.7140,3.9309
2004-08-18,1.39,5.62,2.20,6.43,1.9514,4.4695,2.4386,2.8422,3.1802,3.4677,3.7165,3.9355
2004-08-19,1.38,5.60,2.20,6.42,1.9398,4.4623,2.4220,2.8251,3.1643,3.4536,3.7042,3.9247
2004-08-20,1.37,5.61,2.19,6.43,1.9589,4.4824,2.4447,2.8489,3.1880,3.4767,3.7266,3.9465
2004-08-23,1.37,5.65,2.19,6.47,1.9949,4.5205,2.4823,2.8872,3.2266,3.5154,3.7653,3.9851
2004-08-24,1.37,5.65,2.18,6.46,2.0058,4.5288,2.4907,2.8948,3.2340,3.5229,3.7730,3.9930
2004-08-25,1.37,5.63,2.18,6.44,2.0246,4.5195,2.5083,2.9082,3.2427,3.5271,3.7734,3.9902
2004-08-26,1.38,5.60,2.19,6.41,2.0040,4.4846,2.4782,2.8738,3.2066,3.4906,3.7369,3.9540
2004-08-27,1.37,5.60,2.18,6.41,2.0059,4.4807,2.4771,2.8712,3.2033,3.4869,3.7331,3.9501
2004-08-30,1.38,5.57,2.19,6.38,2.0055,4.4515,2.4604,2.8469,3.1755,3.4576,3.7032,3.9202
2004-08-31,1.38,5.51,2.19,6.32,1.9738,4.3897,2.4099,2.7878,3.1128,3.3936,3.6391,3.8565
2004-09-01,1.38,5.51,2.20,6.33,1.9638,4.3709,2.3934,2.7687,3.0926,3.3733,3.6190,3.8366
2004-09-02,1.35,5.55,2.17,6.37,1.9954,4.4222,2.4357,2.8163,3.1428,3.4247,3.6708,3.8886
2004-09-03,1.33,5.63,2.15,6.45,2.0824,4.5188,2.5447,2.9318,3.2582,3.5373,3.7799,3.9941
2004-09-06,.,.,.,.,.,.,.,.,.,.,.,.
2004-09-07,1.31,5.57,2.13,6.39,2.0977,4.4987,2.5523,2.9327,3.2537,3.5285,3.7677,3.9792
2004-09-08,1.33,5.51,2.15,6.33,2.0618,4.4259,2.4969,2.8676,3.1838,3.4564,3.6946,3.9058
2004-09-09,1.33,5.55,2.15,6.37,2.0615,4.4280,2.4966,2.8676,3.1843,3.4572,3.6958,3.9073
2004-09-10,1.34,5.53,2.16,6.35,2.0599,4.4153,2.4905,2.8590,3.1741,3.4461,3.6841,3.8951
2004-09-13,1.34,5.50,2.15,6.31,2.0585,4.3904,2.4809,2.8443,3.1560,3.4257,3.6621,3.8721
2004-09-14,1.34,5.49,2.15,6.30,2.0466,4.3677,2.4621,2.8223,3.1328,3.4021,3.6385,3.8486
2004-09-15,1.33,5.51,2.14,6.32,2.0622,4.3889,2.4824,2.8445,3.1555,3.4249,3.6610,3.8708
2004-09-16,1.35,5.43,2.16,6.24,2.0261,4.3195,2.4272,2.7803,3.0871,3.3547,3.5903,3.8001
2004-09-17,1.33,5.47,2.13,6.27,2.0647,4.3497,2.4697,2.8225,3.1277,3.3931,3.6266,3.8346
2004-09-20,1.35,5.42,2.14,6.21,2.0501,4.2998,2.4360,2.7796,3.0803,3.3437,3.5763,3.7840
2004-09-21,1.34,5.39,2.14,6.19,2.0622,4.2778,2.4421,2.7795,3.0748,3.3338,3.5628,3.7677
2004-09-22,1.33,5.33,2.13,6.13,2.0768,4.2340,2.4502,2.7780,3.0637,3.3142,3.5362,3.7353
2004-09-23,1.33,5.35,2.13,6.15,2.1082,4.2453,2.4883,2.8148,3.0965,3.3423,3.5599,3.7550
2004-09-24,1.31,5.35,2.12,6.16,2.1470,4.2591,2.5357,2.8608,3.1374,3.3773,3.5892,3.7795
2004-09-27,1.31,5.32,2.13,6.14,2.1506,4.2224,2.5317,2.8494,3.1196,3.3543,3.5621,3.7491
2004-09-28,1.33,5.35,2.14,6.16,2.1429,4.2139,2.5245,2.8421,3.1122,3.3466,3.5542,3.7409
2004-09-29,1.31,5.41,2.12,6.22,2.1786,4.2763,2.5802,2.9063,3.1792,3.4141,3.6210,3.8067
2004-09-30,1.33,5.47,2.11,6.25,2.1860,4.3108,2.5997,2.9323,3.2088,3.4458,3.6540,3.8404
2004-10-01,1.32,5.53,2.09,6.30,2.1968,4.3691,2.6273,2.9703,3.2537,3.4952,3.7065,3.8952
2004-10-04,1.33,5.52,2.10,6.29,2.2028,4.3751,2.6324,2.9752,3.2587,3.5004,3.7120,3.9008
2004-10-05,1.34,5.52,2.10,6.28,2.2029,4.3763,2.6335,2.9768,3.2603,3.5020,3.7135,3.9023
2004-10-06,1.34,5.57,2.09,6.32,2.2286,4.4178,2.6716,3.0199,3.3051,3.5470,3.7580,3.9461
2004-10-07,1.34,5.60,2.09,6.35,2.2391,4.4491,2.6934,3.0472,3.3350,3.5781,3.7896,3.9777
2004-10-08,1.35,5.50,2.10,6.25,2.1831,4.3649,2.6154,2.9601,3.2449,3.4876,3.6999,3.8894
2004-10-11,.,.,.,.,.,.,.,.,.,.,.,.
2004-10-12,1.36,5.48,2.11,6.23,2.1580,4.3214,2.5732,2.9114,3.1946,3.4377,3.6512,3.8420
2004-10-13,1.38,5.47,2.12,6.21,2.1345,4.2919,2.5366,2.8710,3.1543,3.3990,3.6145,3.8075
2004-10-14,1.40,5.43,2.13,6.16,2.1091,4.2432,2.4919,2.8186,3.0995,3.3442,3.5607,3.7550
2004-10-15,1.40,5.47,2.12,6.19,2.1316,4.2669,2.5162,2.8436,3.1246,3.3693,3.5855,3.7795
2004-10-18,1.40,5.47,2.13,6.20,2.1523,4.2727,2.5286,2.8521,3.1313,3.3752,3.5912,3.7851
2004-10-19,1.37,5.44,2.10,6.17,2.1692,4.2783,2.5415,2.8625,3.1402,3.3831,3.5983,3.7917
2004-10-20,1.42,5.43,2.13,6.14,2.1663,4.2278,2.5242,2.8353,3.1060,3.3438,3.5554,3.7460
2004-10-21,1.41,5.42,2.12,6.13,2.1795,4.2243,2.5339,2.8419,3.1100,3.3458,3.5557,3.7450
2004-10-22,1.39,5.39,2.12,6.12,2.1767,4.2079,2.5245,2.8291,3.0954,3.3302,3.5397,3.7288
2004-10-25,1.40,5.39,2.13,6.12,2.1835,4.1898,2.5178,2.8159,3.0792,3.3126,3.5215,3.7104
2004-10-26,1.38,5.39,2.11,6.12,2.1956,4.1967,2.5243,2.8205,3.0835,3.3172,3.5266,3.7160
2004-10-27,1.36,5.47,2.08,6.19,2.2482,4.2790,2.5949,2.8995,3.1661,3.4012,3.6109,3.8001
2004-10-28,1.37,5.46,2.10,6.19,2.2420,4.2806,2.5877,2.8931,3.1612,3.3978,3.6089,3.7992
2004-10-29,1.36,5.41,2.09,6.14,2.2247,4.2500,2.5614,2.8630,3.1295,3.3657,3.5768,3.7675
2004-11-01,1.39,5.50,2.09,6.20,2.2711,4.2919,2.6060,2.9067,3.1727,3.4086,3.6195,3.8100
2004-11-02,1.40,5.50,2.09,6.19,2.2707,4.2872,2.5993,2.8979,3.1638,3.4003,3.6120,3.8033
2004-11-03,1.39,5.48,2.08,6.17,2.2653,4.2805,2.5908,2.8885,3.1545,3.3914,3.6036,3.7954
2004-11-04,1.36,5.46,2.05,6.15,2.2833,4.2895,2.6102,2.9070,3.1713,3.4065,3.6170,3.8074
2004-11-05,1.35,5.56,2.02,6.23,2.3763,4.3868,2.7261,3.0289,3.2922,3.5235,3.7296,3.9155
2004-11-08,1.37,5.59,2.03,6.25,2.4144,4.4115,2.7654,3.0667,3.3276,3.5565,3.7604,3.9445
2004-11-09,1.40,5.62,2.03,6.25,2.4247,4.4118,2.7748,3.0746,3.3338,3.5613,3.7639,3.9469
2004-11-10,1.37,5.62,2.04,6.29,2.4394,4.4304,2.7944,3.0959,3.3554,3.5825,3.7846,3.9670
2004-11-11,.,.,.,.,.,.,.,.,.,.,.,.
2004-11-12,1.33,5.53,2.02,6.22,2.4526,4.4096,2.8065,3.1030,3.3567,3.5784,3.7757,3.9542
2004-11-15,1.32,5.52,2.01,6.21,2.4835,4.4004,2.8346,3.1249,3.3718,3.5874,3.7796,3.9538
2004-11-16,1.31,5.52,2.00,6.21,2.5123,4.4147,2.8674,3.1566,3.4008,3.6132,3.8023,3.9738
2004-11-17,1.32,5.46,2.01,6.15,2.4817,4.3533,2.8232,3.1049,3.3449,3.5548,3.7425,3.9132
2004-11-18,1.31,5.43,2.01,6.13,2.4876,4.3150,2.8230,3.0972,3.3299,3.5337,3.7163,3.8829
2004-11-19,1.28,5.48,1.99,6.19,2.5395,4.3714,2.8931,3.1721,3.4041,3.6050,3.7842,3.9474
2004-11-22,1.26,5.44,1.96,6.14,2.5688,4.3608,2.9168,3.1890,3.4146,3.6100,3.7847,3.9443
2004-11-23,1.26,5.45,1.96,6.15,2.5874,4.3622,2.9387,3.2093,3.4316,3.6235,3.7949,3.9516
2004-11-24,1.25,5.45,1.95,6.15,2.6150,4.3687,2.9756,3.2454,3.4632,3.6497,3.8159,3.9681
2004-11-25,.,.,.,.,.,.,.,.,.,.,.,.
2004-11-26,1.26,5.50,1.96,6.20,2.6310,4.3956,3.0022,3.2759,3.4946,3.6808,3.8463,3.9975
2004-11-29,1.24,5.58,1.93,6.27,2.6704,4.4691,3.0560,3.3379,3.5614,3.7505,3.9176,4.0699
2004-11-30,1.26,5.62,1.95,6.31,2.6580,4.4946,3.0462,3.3340,3.5639,3.7587,3.9308,4.0872
2004-12-01,1.25,5.63,1.95,6.33,2.6413,4.5144,3.0327,3.3263,3.5623,3.7625,3.9392,4.0994
2004-12-02,1.25,5.65,1.94,6.34,2.6460,4.5448,3.0433,3.3418,3.5818,3.7852,3.9643,4.1263
2004-12-03,1.27,5.54,1.96,6.23,2.5888,4.4527,2.9601,3.2478,3.4839,3.6866,3.8665,4.0298
2004-12-06,1.27,5.51,1.96,6.20,2.5847,4.4154,2.9363,3.2148,3.4469,3.6481,3.8277,3.9912
2004-12-07,1.27,5.50,1.96,6.19,2.5914,4.4049,2.9366,3.2114,3.4411,3.6407,3.8192,3.9819
2004-12-08,1.23,5.37,1.94,6.08,2.5674,4.3289,2.8932,3.1561,3.3785,3.5733,3.7486,3.9091
2004-12-09,1.23,5.42,1.94,6.13,2.5779,4.3286,2.9034,3.1648,3.3853,3.5784,3.7521,3.9114
2004-12-10,1.25,5.41,1.95,6.11,2.5881,4.3173,2.9097,3.1672,3.3844,3.5747,3.7462,3.9037
2004-12-13,1.26,5.42,1.94,6.10,2.6126,4.3125,2.9321,3.1852,3.3974,3.5833,3.7510,3.9053
2004-12-14,1.25,5.39,1.94,6.08,2.6153,4.2928,2.9347,3.1846,3.3929,3.5751,3.7395,3.8911
2004-12-15,1.21,5.30,1.91,6.00,2.6018,4.2444,2.9147,3.1582,3.3609,3.5385,3.6993,3.8481
2004-12-16,1.22,5.41,1.92,6.11,2.6344,4.3091,2.9688,3.2217,3.4282,3.6068,3.7674,3.9155
2004-12-17,1.25,5.46,1.92,6.13,2.6506,4.3393,2.9972,3.2548,3.4626,3.6411,3.8011,3.9482
2004-12-20,1.23,5.44,1.90,6.11,2.6733,4.3424,3.0191,3.2739,3.4784,3.6538,3.8111,3.9560
2004-12-21,1.24,5.42,1.91,6.09,2.6725,4.3208,3.0150,3.2660,3.4672,3.6398,3.7948,3.9379
2004-12-22,1.24,5.45,1.91,6.12,2.6838,4.3283,3.0321,3.2839,3.4839,3.6547,3.8078,3.9492
2004-12-23,1.24,5.47,1.91,6.14,2.6759,4.3357,3.0273,3.2819,3.4843,3.6570,3.8116,3.9543
2004-12-24,.,.,.,.,.,.,.,.,.,.,.,.
2004-12-27,1.24,5.54,1.90,6.20,2.7232,4.3994,3.0787,3.3368,3.5418,3.7165,3.8727,4.0163
2004-12-28,1.22,5.53,1.90,6.21,2.7317,4.4158,3.0873,3.3465,3.5530,3.7291,3.8863,4.0310
2004-12-29,1.22,5.55,1.89,6.22,2.7417,4.4448,3.1076,3.3718,3.5807,3.7578,3.9156,4.0603
2004-12-30,1.22,5.49,1.89,6.16,2.7194,4.4100,3.0795,3.3406,3.5478,3.7239,3.8811,4.0256
2004-12-31,1.19,5.43,1.86,6.10,2.7094,4.3767,3.0638,3.3203,3.5239,3.6973,3.8524,3.9952
2005-01-03,1.20,5.43,1.86,6.09,2.7398,4.3709,3.0832,3.3322,3.5305,3.7002,3.8525,3.9933
2005-01-04,1.20,5.49,1.85,6.14,2.7939,4.4213,3.1481,3.3993,3.5961,3.7630,3.9123,4.0503
2005-01-05,1.18,5.47,1.83,6.12,2.8105,4.4235,3.1686,3.4185,3.6125,3.7763,3.9227,4.0580
2005-01-06,1.19,5.48,1.84,6.13,2.8024,4.4123,3.1616,3.4114,3.6047,3.7677,3.9133,4.0481
2005-01-07,1.18,5.47,1.83,6.12,2.8155,4.4204,3.1804,3.4307,3.6226,3.7837,3.9273,4.0603
2005-01-10,1.16,5.45,1.82,6.11,2.8395,4.4205,3.2016,3.4480,3.6361,3.7937,3.9345,4.0651
2005-01-11,1.16,5.42,1.81,6.07,2.8425,4.3929,3.2000,3.4411,3.6242,3.7777,3.9150,4.0429
2005-01-12,1.15,5.40,1.81,6.06,2.8365,4.3727,3.1930,3.4319,3.6126,3.7638,3.8993,4.0256
2005-01-13,1.15,5.35,1.80,6.00,2.8256,4.3297,3.1727,3.4048,3.5807,3.7285,3.8615,3.9859
2005-01-14,1.13,5.36,1.79,6.02,2.8548,4.3419,3.2060,3.4368,3.6094,3.7535,3.8831,4.0045
2005-01-17,.,.,.,.,.,.,.,.,.,.,.,.
2005-01-18,1.11,5.32,1.77,5.98,2.8780,4.3317,3.2258,3.4512,3.6184,3.7576,3.8831,4.0012
2005-01-19,1.10,5.30,1.76,5.96,2.8799,4.3197,3.2298,3.4537,3.6182,3.7547,3.8777,3.9936
2005-01-20,1.12,5.29,1.80,5.97,2.8590,4.2896,3.2051,3.4268,3.5900,3.7256,3.8481,3.9637
2005-01-21,1.13,5.29,1.79,5.95,2.8342,4.2631,3.1735,3.3933,3.5568,3.6935,3.8173,3.9342
2005-01-24,1.11,5.25,1.77,5.91,2.8467,4.2495,3.1805,3.3955,3.5549,3.6884,3.8096,3.9245
2005-01-25,1.12,5.32,1.78,5.98,2.8756,4.2930,3.2172,3.4361,3.5975,3.7319,3.8535,3.9684
2005-01-26,1.09,5.30,1.76,5.97,2.9082,4.3077,3.2544,3.4719,3.6298,3.7603,3.8782,3.9900
2005-01-27,1.08,5.30,1.75,5.97,2.9207,4.3214,3.2685,3.4866,3.6446,3.7750,3.8927,4.0043
2005-01-28,1.08,5.24,1.75,5.91,2.9034,4.2744,3.2380,3.4489,3.6029,3.7310,3.8473,3.9581
2005-01-31,1.08,5.22,1.75,5.89,2.9323,4.2607,3.2534,3.4554,3.6032,3.7270,3.8403,3.9487
2005-02-01,1.07,5.22,1.74,5.89,2.9426,4.2569,3.2594,3.4584,3.6042,3.7265,3.8387,3.9464
2005-02-02,1.06,5.21,1.73,5.88,2.9546,4.2598,3.2735,3.4718,3.6158,3.7362,3.8466,3.9526
2005-02-03,1.03,5.21,1.70,5.88,2.9701,4.2781,3.2996,3.5007,3.6443,3.7630,3.8713,3.9755
2005-02-04,1.05,5.14,1.69,5.78,2.9432,4.2114,3.2614,3.4542,3.5918,3.7060,3.8111,3.9129
2005-02-07,1.02,5.09,1.65,5.72,2.9579,4.1808,3.2672,3.4517,3.5822,3.6907,3.7912,3.8893
2005-02-08,1.00,5.05,1.63,5.68,2.9722,4.1572,3.2786,3.4571,3.5812,3.6840,3.7797,3.8737
2005-02-09,1.03,5.03,1.64,5.64,2.9417,4.0953,3.2322,3.4026,3.5226,3.6234,3.7180,3.8117
2005-02-10,1.06,5.13,1.67,5.74,2.9657,4.1390,3.2661,3.4416,3.5642,3.6663,3.7616,3.8555
2005-02-11,1.06,5.16,1.65,5.75,3.0015,4.1782,3.3095,3.4873,3.6100,3.7111,3.8052,3.8979
2005-02-14,1.03,5.11,1.63,5.71,3.0268,4.1772,3.3312,3.5045,3.6230,3.7205,3.8116,3.9018
2005-02-15,1.04,5.14,1.64,5.74,3.0376,4.1861,3.3417,3.5148,3.6330,3.7303,3.8211,3.9112
2005-02-16,1.03,5.19,1.62,5.78,3.0654,4.2332,3.3842,3.5634,3.6837,3.7812,3.8716,3.9608
2005-02-17,1.04,5.23,1.64,5.83,3.0627,4.2566,3.3879,3.5722,3.6965,3.7971,3.8898,3.9809
2005-02-18,1.05,5.32,1.62,5.89,3.1028,4.3275,3.4419,3.6338,3.7623,3.8653,3.9594,4.0512
2005-02-21,.,.,.,.,.,.,.,.,.,.,.,.
2005-02-22,1.04,5.33,1.64,5.93,3.1248,4.3604,3.4612,3.6541,3.7848,3.8903,3.9866,4.0803
2005-02-23,1.03,5.30,1.64,5.91,3.1412,4.3614,3.4733,3.6630,3.7915,3.8953,3.9904,4.0832
2005-02-24,1.01,5.30,1.62,5.91,3.1569,4.3793,3.4915,3.6822,3.8109,3.9146,4.0094,4.1018
2005-02-25,1.01,5.28,1.62,5.89,3.1741,4.3757,3.5030,3.6895,3.8152,3.9166,4.0097,4.1008
2005-02-28,0.99,5.35,1.59,5.95,3.2286,4.4413,3.5671,3.7577,3.8845,3.9859,4.0785,4.1688
2005-03-01,0.97,5.35,1.58,5.96,3.2375,4.4656,3.5815,3.7754,3.9045,4.0074,4.1010,4.1921
2005-03-02,0.99,5.37,1.60,5.98,3.2247,4.4728,3.5702,3.7673,3.8997,4.0056,4.1017,4.1950
2005-03-03,0.98,5.37,1.59,5.98,3.2273,4.4855,3.5741,3.7728,3.9069,4.0143,4.1116,4.2058
2005-03-04,0.94,5.26,1.57,5.89,3.2161,4.4429,3.5517,3.7435,3.8731,3.9774,4.0727,4.1654
2005-03-07,0.92,5.23,1.55,5.86,3.2329,4.4294,3.5651,3.7519,3.8765,3.9765,4.0681,4.1579
2005-03-08,0.92,5.30,1.54,5.92,3.2551,4.4698,3.5990,3.7910,3.9178,4.0185,4.1102,4.1996
2005-03-09,0.91,5.43,1.53,6.05,3.2944,4.5798,3.6667,3.8751,4.0118,4.1186,4.2142,4.3062
2005-03-10,0.89,5.37,1.51,5.99,3.2899,4.5717,3.6630,3.8712,4.0071,4.1131,4.2080,4.2994
2005-03-11,0.86,5.42,1.48,6.04,3.3271,4.6364,3.7187,3.9349,4.0740,4.1810,4.2757,4.3665
2005-03-14,0.87,5.39,1.50,6.02,3.3430,4.6332,3.7302,3.9429,4.0791,4.1838,4.2767,4.3661
2005-03-15,0.88,5.42,1.51,6.05,3.3571,4.6503,3.7471,3.9608,4.0974,4.2020,4.2947,4.3839
2005-03-16,0.88,5.40,1.53,6.05,3.3424,4.6292,3.7264,3.9379,4.0739,4.1786,4.2718,4.3614
2005-03-17,0.90,5.37,1.57,6.04,3.3233,4.5909,3.6977,3.9043,4.0378,4.1412,4.2337,4.3231
2005-03-18,0.91,5.42,1.59,6.10,3.3418,4.6129,3.7184,3.9259,4.0599,4.1635,4.2560,4.3453
2005-03-21,0.91,5.44,1.60,6.13,3.3581,4.6277,3.7306,3.9372,4.0712,4.1755,4.2687,4.3587
2005-03-22,0.87,5.50,1.56,6.19,3.4288,4.7102,3.8186,4.0310,4.1657,4.2686,4.3596,4.4473
2005-03-23,0.88,5.49,1.57,6.18,3.4368,4.7155,3.8360,4.0500,4.1835,4.2839,4.3725,4.4578
2005-03-24,0.87,5.47,1.58,6.18,3.4453,4.7114,3.8481,4.0612,4.1921,4.2897,4.3756,4.4586
2005-03-25,.,.,.,.,.,.,.,.,.,.,.,.
2005-03-28,0.88,5.52,1.58,6.22,3.4660,4.7341,3.8764,4.0915,4.2221,4.3185,4.4030,4.4846
2005-03-29,0.88,5.48,1.60,6.20,3.4534,4.7047,3.8599,4.0717,4.1997,4.2941,4.3770,4.4575
2005-03-30,0.88,5.44,1.61,6.17,3.4418,4.6677,3.8438,4.0511,4.1749,4.2660,4.3461,4.4244
2005-03-31,0.90,5.40,1.64,6.14,3.3996,4.5991,3.7894,3.9899,4.1102,4.1992,4.2783,4.3560
2005-04-01,0.90,5.36,1.65,6.11,3.3757,4.5483,3.7525,3.9463,4.0630,4.1501,4.2282,4.3054
2005-04-04,0.91,5.38,1.65,6.12,3.3733,4.5448,3.7458,3.9385,4.0554,4.1432,4.2221,4.3001
2005-04-05,0.94,5.42,1.66,6.14,3.3768,4.5547,3.7512,3.9453,4.0631,4.1516,4.2310,4.3094
2005-04-06,0.97,5.41,1.67,6.11,3.3489,4.5261,3.7174,3.9099,4.0281,4.1176,4.1983,4.2778
2005-04-07,0.99,5.48,1.65,6.14,3.3599,4.5551,3.7357,3.9324,4.0531,4.1442,4.2258,4.3060
2005-04-08,0.97,5.47,1.64,6.14,3.3826,4.5740,3.7633,3.9606,4.0802,4.1697,4.2497,4.3284
2005-04-11,0.97,5.42,1.67,6.12,3.3784,4.5456,3.7529,3.9455,4.0614,4.1481,4.2259,4.3030
2005-04-12,0.96,5.34,1.66,6.04,3.3548,4.4787,3.7129,3.8956,4.0054,4.0881,4.1633,4.2386
2005-04-13,0.99,5.37,1.69,6.07,3.3402,4.4556,3.6896,3.8691,3.9782,4.0613,4.1372,4.2133
2005-04-14,1.02,5.39,1.75,6.12,3.3127,4.4295,3.6498,3.8267,3.9371,4.0229,4.1018,4.1807
2005-04-15,1.03,5.30,1.78,6.05,3.2730,4.3641,3.5877,3.7558,3.8637,3.9496,4.0299,4.1105
2005-04-18,1.01,5.28,1.75,6.02,3.2856,4.3447,3.5790,3.7379,3.8423,3.9273,4.0076,4.0888
2005-04-19,1.02,5.23,1.76,5.97,3.2644,4.3007,3.5350,3.6856,3.7880,3.8738,3.9560,4.0393
2005-04-20,1.04,5.26,1.78,6.00,3.2740,4.3003,3.5427,3.6914,3.7923,3.8768,3.9580,4.0405
2005-04-21,1.01,5.33,1.73,6.05,3.3192,4.3745,3.6073,3.7647,3.8690,3.9545,4.0356,4.1174
2005-04-22,1.01,5.27,1.74,6.00,3.3208,4.3523,3.6005,3.7527,3.8536,3.9368,4.0163,4.0970
2005-04-25,0.99,5.25,1.71,5.97,3.3383,4.3447,3.6128,3.7603,3.8573,3.9375,4.0145,4.0932
2005-04-26,0.98,5.26,1.70,5.98,3.3526,4.3564,3.6320,3.7802,3.8764,3.9551,4.0307,4.1081
2005-04-27,0.99,5.24,1.72,5.97,3.3357,4.3269,3.6115,3.7572,3.8514,3.9287,4.0032,4.0798
2005-04-28,1.01,5.20,1.75,5.94,3.3019,4.2673,3.5652,3.7042,3.7950,3.8704,3.9440,4.0202
2005-04-29,1.00,5.21,1.76,5.97,3.3291,4.2806,3.5972,3.7355,3.8234,3.8956,3.9660,4.0395
2005-05-02,1.00,5.21,1.77,5.98,3.3376,4.2707,3.5997,3.7340,3.8193,3.8897,3.9588,4.0313
2005-05-03,1.00,5.21,1.77,5.98,3.3503,4.2746,3.6161,3.7500,3.8335,3.9017,3.9686,4.0393
2005-05-04,1.08,5.28,1.83,6.03,3.3310,4.2596,3.5973,3.7319,3.8160,3.8847,3.9522,4.0233
2005-05-05,1.09,5.28,1.84,6.03,3.2905,4.2333,3.5560,3.6923,3.7788,3.8500,3.9197,3.9927
2005-05-06,1.01,5.29,1.82,6.10,3.3573,4.3134,3.6453,3.7887,3.8756,3.9446,4.0112,4.0810
2005-05-09,0.98,5.27,1.78,6.07,3.4004,4.3413,3.6948,3.8376,3.9214,3.9866,4.0496,4.1161
2005-05-10,1.00,5.23,1.82,6.05,3.3797,4.2954,3.6648,3.8019,3.8821,3.9449,4.0062,4.0717
2005-05-11,0.99,5.20,1.81,6.02,3.3655,4.2684,3.6485,3.7833,3.8614,3.9224,3.9824,4.0467
2005-05-12,0.99,5.17,1.83,6.01,3.3491,4.2402,3.6257,3.7573,3.8339,3.8943,3.9539,4.0182
2005-05-13,1.01,5.13,1.88,6.00,3.3139,4.2036,3.5875,3.7182,3.7947,3.8553,3.9154,3.9802
2005-05-16,1.00,5.13,1.89,6.02,3.3260,4.2026,3.5927,3.7201,3.7949,3.8548,3.9146,3.9792
2005-05-17,0.99,5.11,1.91,6.03,3.3250,4.1912,3.5876,3.7126,3.7860,3.8450,3.9042,3.9684
2005-05-18,1.00,5.07,1.92,5.99,3.3030,4.1509,3.5569,3.6772,3.7482,3.8058,3.8643,3.9282
